place_id,Restaurant Name,Website,Address,Phone,blacklist flag
ChIJ11w5y11B6IgRq9QU_9hbv7k,Cattle Dog Coffee Roasters,http://www.cattledogcoffeeroasters.net/,"638 N Citrus Ave, Crystal River, FL 34428, USA",(352) 228-8818,
ChIJ69qIrHZB6IgRi5z-SlkYxUw,Denny's Restaurant,https://locations.dennys.com/FL/CRYSTAL-RIVER/246861?utm_source=G&utm_medium=organic&utm_campaign=DAC,"2380 SE US Hwy 19, Crystal River, FL 34428, USA",(352) 563-1177,
ChIJXwI-UbZB6IgRPJtOADPcHQQ,Sara's Diner,,"216 US-19, Crystal River, FL 34429, USA",(352) 794-3899,
ChIJpUy_EzZA6IgR5fFuQMWj-h4,Rural King,https://www.ruralking.com/locations/rural-king/1801-us-highway-19-crystal-river-fl-74/?utm_source=google&utm_medium=lastmile&utm_campaign=74,"1801 US-19, Crystal River, FL 34428, USA",(352) 794-0039,
ChIJoxePxIpB6IgRSKNC6A40Ye8,Naha Sushi,https://www.nahasushi.com/,"2010 SE US Hwy 19 unit 1, Crystal River, FL 34429, USA",(352) 794-3776,
ChIJby4V_clB6IgRTrw2KMSUNXk,El Ranchito Mexican Grill,http://www.elranchitocrystalriver.com/,"445 NE 1st Terrace, Crystal River, FL 34429, USA",(352) 795-5251,
ChIJXbm6RABB6IgRVBuAW2sxv48,Little Caesar's,,"318 SE 1st Terrace, Crystal River, FL 34429, USA",,
ChIJQfXLGplB6IgRtA33ZgeWypI,Guyer's Ice Cream & Doughnuts,https://guyersicecream.com/,"116 NE 5th St, Crystal River, FL 34429, USA",(352) 794-3477,
ChIJEaDTLj5A6IgRTRGd7iPYues,Applebee's Grill + Bar,https://restaurants.applebees.com/en-us/fl/crystal-river/200-n.-suncoast-blvd.-96023?utm_source=google&utm_medium=organic&utm_campaign=google_my_business&utm_term=96023&utm_content=website,"200 N Suncoast Blvd, Crystal River, FL 34429, USA",(352) 563-2800,
ChIJWYQvSadB6IgRBRM_OCGQBoI,Uncle Louie G's,http://unclelouiegee.com/,"15 NW US-19, Crystal River, FL 34428, USA",(352) 699-4975,
ChIJb5AaeLzBbIcR9lXXp1ruQME,Karma Cottage Inc,http://www.karmacottage.com/,"652A N Citrus Ave, Crystal River, FL 34428, USA",(352) 566-0300,
ChIJA8RTiw1A6IgRgR9bS_1lTks,Taco Bell,https://locations.tacobell.com/fl/crystal-river/555-ne-hwy-19.html?utm_source=yext&utm_campaign=googlelistings&utm_medium=referral&utm_term=042922&utm_content=website&y_source=1_NjE0MzAxNy03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"555 SE US Hwy 19, Crystal River, FL 34428, USA",(352) 795-4107,
ChIJ9QPbJ_Q_6IgRlHgQxQi7EkA,Homosassa Distillery & Brewing Company,https://homosassadistillery.com/,"8759 W Tradeways Ct, Homosassa, FL 34448, USA",(352) 436-9614,
ChIJyVACffI_6IgRe61mN-60sPw,Jim's club 19,,"3383 S Suncoast Blvd, Homosassa, FL 34448, USA",(352) 628-6698,
ChIJq4B0YSQ_6IgRdjFlP02vrQs,Cattle Dog Coffee Roasters,http://cattledogcoffeeroasters.net/,"4556 S Suncoast Blvd, Homosassa, FL 34446, USA",(352) 419-4125,
ChIJ__s-X6U_6IgR7DS_ayDEtNI,Old Homosassa Heritage Park and Working Waterfront,https://homosassacivicclubinc.org/,"5380 S Boulevard Dr, Homosassa, FL 34448, USA",(352) 628-9333,
ChIJddiJm0g_6IgRXpm2HbBOTkw,Jugs Pub sports bar,,"3283 S Suncoast Blvd, Homosassa, FL 34448, USA",(352) 860-4438,
ChIJiY0Kycc_6IgR_i3UZk1w7s0,The Cichlid Barn,,"7605 W Aquaduct St, Homosassa Springs, FL 34448, USA",,
ChIJexIMpMU_6IgRR_T3ZA21nPw,Bowl 360 Homosassa,http://www.bowl360.com/,"3655 S Suncoast Blvd, Homosassa, FL 34448, USA",(877) 377-2695,
ChIJv4RxhcU_6IgRqoOv6D5oPLk,Taco Bell,https://locations.tacobell.com/fl/homosassa/3763-south-suncoast-blvd-.html?utm_source=yext&utm_campaign=googlelistings&utm_medium=referral&utm_term=036145&utm_content=website&y_source=1_OTI4MzY3NC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"3763 S Suncoast Blvd, Homosassa, FL 34448, USA",(352) 628-0027,
ChIJTTHiI8w_6IgR89hvVjSS-vc,Ellie Schiller Homosassa Springs Wildlife State Park,https://www.floridastateparks.org/park/Homosassa-Springs,"4150 S Suncoast Blvd, Homosassa, FL 34446, USA",(352) 423-5600,
ChIJvxoqTwA_6IgR6TKpnVjkT8I,The freezer tikki bar,,"Homosassa, FL 34448, USA",,
ChIJV0zTYLQ_6IgRmNDY1cgAcbU,Ellie Schiller Homosassa Springs Wildlife State Park West Entrance,https://www.floridastateparks.org/park/Homosassa-Springs,"9225 W Fishbowl Dr, Homosassa, FL 34448, USA",(352) 423-5600,
ChIJWRoRcc8_6IgRKcjftUV9E2c,RaceTrac,https://www.racetrac.com/locations/florida/homosassa/w_-homosassa?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,"3861 S Suncoast Blvd, Homosassa, FL 34448, USA",(404) 829-6226,
ChIJ86eTM8w_6IgR2axw5suc1gw,Wendy's,https://locations.wendys.com/united-states/fl/homosassa/4223-suncoast-blvd?utm_source=Yext&utm_medium=Google_My_Business&utm_campaign=Local_Search,"4223 S Suncoast Blvd, Homosassa, FL 34446, USA",(352) 382-2608,
ChIJj2JTFDwV6IgRxiKQMOii1oY,Hole in One Donuts Homosassa,,"5364 S Suncoast Blvd, Homosassa, FL 34446, USA",(352) 765-4300,
ChIJ_xm_7Gk_6IgRkguIKvtf8bI,Monkey Island,http://www.historicmonkeyisland.com/,"Homosassa, FL 34448, USA",(352) 628-2474,
ChIJt-K9Gc8_6IgRdpmi6-aP6B0,Mr. Wang's Chinese Restaurant,,"3906 S Suncoast Blvd, Homosassa, FL 34448, USA",(352) 628-6366,
ChIJvV-Oi8U_6IgRAtgWmKOA1Hk,New China Restaurant,,"3770 S Suncoast Blvd, Homosassa, FL 34448, USA",(352) 628-1122,
ChIJ6-XUiPEV6IgRc0eCy7A-Dlg,Howard's Flea Market,http://www.howardsfleamarket.com/,"6373 S Suncoast Blvd, Homosassa, FL 34446, USA",(352) 628-3532,
ChIJoaLK4_E-6IgRtjrCqDjvI-8,Homosassa Civic Club,http://homosassacivicclubinc.org/,"5530 S Mason Creek Rd, Homosassa, FL 34448, USA",(352) 628-9333,
ChIJ12FxRJgV6IgRAfzpR1AA6rk,Country & Coastal Meat and Seafood Market,,"5386 S Suncoast Blvd, Homosassa, FL 34446, USA",(352) 419-4522,
ChIJR--CCylz6IgRkb8FVdRqwIk,Pizza Hut,https://locations.pizzahut.com/fl/inverness/940-w-main-st?utm_medium=organic&utm_source=local&utm_campaign=googlelistings&utm_content=website&utm_term=298354,"940 W Main St, Inverness, FL 34450, USA",(352) 726-4880,
ChIJCQxIXbEM6IgRhrKabm84M74,IRRU Family Social Club,https://m.facebook.com/IRRU-Family-Social-Club-298660135791/,"922 US Hwy 41 S, Inverness, FL 34450, USA",(352) 637-5118,
ChIJEVI84EQBYYgRFEO6eQxQd0k,Hungry Howie's Pizza & Subs,https://www.hungryhowies.com/stores/fl/inverness/1320-us-41?utm_source=google&utm_medium=organic&utm_campaign=googlebusinessprofile,"1320 US-41, Inverness, FL 34450, USA",(352) 344-3435,
ChIJOfb3BqBy6IgR6vik0JMlrhs,Papa Johns Pizza,https://locations.papajohns.com/united-states/fl/34453/inverness/2617-highway-44-west?utm_source=gmb&utm_medium=organic&y_source=1_MTA2OTE1MTItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"2617 FL-44, Inverness, FL 34453, USA",(352) 726-9700,
ChIJG32jcjRz6IgR57o6Aevd3pE,Domino's Pizza,https://www.dominos.com/en/?utm_source=google&utm_medium=loclist&utm_campaign=localmaps,"213 E Highland Blvd, Inverness, FL 34450, USA",(352) 637-5300,
ChIJdQvkJX5t6IgRsAF8sqmWQMM,Domino's Pizza,https://www.dominos.com/en/?utm_source=google&utm_medium=loclist&utm_campaign=localmaps,"2657 E Gulf to Lake Hwy Ste C2, Inverness, FL 34453, USA",(352) 423-4145,
ChIJW7dV6MX17IgRAfX726LPHHA,Crystal River Seafood,https://www.lovethatseafood.com/,"2721 N Monroe St #2818, Tallahassee, FL 32303, USA",(850) 383-1530,
ChIJTTzpoNQ_6IgRzvVZp6a96hc,Heilig Haus,http://www.mermaidandmanateesuites.com/,"8022 W Grove St, Homosassa, FL 34446, USA",(407) 463-3290,
ChIJk-2bIM8_6IgRjUvKhZ53v5Y,Hardee's,https://locations.hardees.com/fl/homosassa/3960-s-suncoast-blvd,"3960 S Suncoast Blvd, Homosassa, FL 34448, USA",(352) 419-4245,
ChIJCyS80TYg6IgRqCv-9jsChL8,Breakfast Station,https://www.breakfaststationcentral.com/,"8405 Northcliffe Blvd, Spring Hill, FL 34606, USA",(352) 600-8905,
ChIJlRiOcIkV6IgReOtCS0lagI4,Captains Quarter Bar and Cafe,https://www.captainsquarterbarandcafe.com/,"US-19, Homosassa, FL 34446, USA",(352) 860-6547,
ChIJb3wv8sU_6IgRjkyAZSy9KtY,McDonald's,https://www.mcdonalds.com/us/en-us/location/FL/HOMOSASSA/3740-S-SUNCOAST-BLVD/10654.html?cid=RF:YXT:GMB::Clicks,"3740 S Suncoast Blvd, Homosassa, FL 34448, USA",(352) 621-1660,
ChIJ5xvW7Mw_6IgRonB2UApbfbg,Burger King,https://burgerking.com/store-locator/store/4154,"4420 S Suncoast Blvd, Homosassa Springs, FL 34446, USA",(352) 628-7119,
ChIJoTTidCw-6IgRE3PjeQVrxjM,Three Rivers Motel,,"4891 S Suncoast Blvd, Homosassa, FL 34446, USA",(352) 503-9154,
ChIJ7ZXiTPAV6IgRRKxbj-40Itc,Dunkin',https://locations.dunkindonuts.com/en/fl/homosassa/6885-s-suncoast-blvd/348740?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=348740&y_source=1_MTIxMTIwMDAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"6885 S Suncoast Blvd In Walmart, Homosassa, FL 34446, USA",(352) 621-3002,
ChIJa2pi-sU_6IgRvPSw2JyNjtQ,Subway,https://restaurants.subway.com/united-states/fl/homosassa-springs/3756-s-suncoast-blvd?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=864&utm_campaign=evergreen-2020&y_source=1_MTQ5MDgxNDQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"3756 S Suncoast Blvd, Homosassa Springs, FL 34448, USA",(352) 628-6822,
ChIJkXHZOq5z6IgR2Fr8kpappSg,Chipotle Mexican Grill,https://locations.chipotle.com/fl/inverness/911-w-main-st?utm_source=google&utm_medium=yext&utm_campaign=yext_listings?restaurant=4423,"911 W Main St, Inverness, FL 34450, USA",(352) 423-7227,
ChIJj0n16e0t5ogRd3kHbgiWpUM,Los Magueyes Mexican Restaurant - Ocala,https://losmagueyesmexrest.com/losmagueyesmexicanrestaurantocala?utm_source=google,"5855 SE 5th St UNIT 1, Ocala, FL 34472, USA",(352) 694-0808,
ChIJLZW4xdxB6IgRGvEpih6mXLs,Pho 84 Vietnamese Cuisine,https://www.pho84vietnamesecuisine.com/,"374 N Suncoast Blvd, Crystal River, FL 34429, USA",(352) 794-3801,
ChIJ707guxaNwogRVr0EchCc4Cw,Larry’s Grillhouse,https://www.larrysgrillhouse.com/,"734 S Pinellas Ave, Tarpon Springs, FL 34689, USA",(727) 940-3000,
ChIJdcaJy2Nq6IgRj50BexieAhQ,Beef 'O' Brady's,https://www.beefobradys.com/crystalriver,"6738 W Gulf to Lake Hwy, Crystal River, FL 34429, USA",(352) 564-0544,
ChIJK2Dey2Nq6IgRL_fkqqlgD5Q,Brother's Pizza,https://brospizza.net/?utm_source=google,"6746 W Gulf to Lake Hwy, Crystal River, FL 34429, USA",(352) 564-9374,
ChIJH5dhR2JD6IgRxCY4DmiVVO0,Captain Fins Snack Shack,,"5430 N Suncoast Blvd, Crystal River, FL 34428, USA",(352) 794-6451,
ChIJU-03d3px6IgRBLDMAcIzxPA,Delicious Bites LLC,,"1936 N Lecanto Hwy, Lecanto, FL 34461, USA",(352) 586-4151,
ChIJEXxlyRxr6IgR6ZJjMllDpUI,Pub 44,https://www.facebook.com/share/16JMFA6inQ/,"3782 W Gulf to Lake Hwy, Lecanto, FL 34461, USA",(352) 249-7471,
ChIJg4DxmQtr6IgRK-zxMHZ18Zw,ClearSky Rehabilitation Hospital of Lecanto,http://clearskyhealth.com/lecanto,"3967 W Norvell Bryant Hwy, Lecanto, FL 34461, USA",(352) 835-0819,
ChIJ6TiRIt8T6IgRwpEjDfGlOOY,Cavallo Estate Winery,,"8123 S Lecanto Hwy, Lecanto, FL 34461, USA",,
ChIJOSJbN-ls6IgRyqMcIaUVuN8,Funny Farm Alpacas,,"718 W Rusk Ln, Lecanto, FL 34461, USA",(352) 228-3251,
ChIJ-wC8rGhr6IgRHYF-MyTurAc,Wendy's,https://locations.wendys.com/united-states/fl/lecanto/2900-w-norvell-bryant-hwy?utm_source=Yext&utm_medium=Google_My_Business&utm_campaign=Local_Search,"2900 W Norvell Bryant Hwy, Lecanto, FL 34461, USA",(352) 639-2633,
ChIJEStKLhlt6IgRKMbZvi3bicM,Loyal Order of Moose,https://www.facebook.com/profile.php?id=100069292322897,"221 S Haid Terrace, Lecanto, FL 34461, USA",(352) 726-2112,
ChIJ0Z5MzXls6IgRocqDqGX23ms,The Reserve at Citrus,https://inspiritseniorliving.com/thereserveatcitrus-community?utm_source=GMB&utm_medium=Yext,"2341 W Norvell Bryant Hwy, Lecanto, FL 34461, USA",(352) 746-2273,
ChIJRYyWlCpr6IgRwKBPsmdM8KQ,Chipotle Mexican Grill,https://locations.chipotle.com/fl/lecanto/1834-n-lecanto-hwy?utm_source=google&utm_medium=yext&utm_campaign=yext_listings?restaurant=5242,"1834 N Lecanto Hwy, Lecanto, FL 34461, USA",(352) 423-6488,
ChIJa0tLO0kT6IgReEvS5JjKrCY,Lecanto Pastured Poultry,https://www.lecantopoultry.com/,"1681 W Cardinal St, Lecanto, FL 34461, USA",(352) 423-4353,
ChIJSYJmLjFr6IgR5iVnNhdy5JA,Marco's Pizza,https://www.marcos.com/,"1862 N Lecanto Hwy, Lecanto, FL 34461, USA",(352) 632-6100,
ChIJ6Z-AUgBr6IgRMz6JdRQ3Sp8,Five Guys,https://restaurants.fiveguys.com/1838-north-lecanto-highway,"1838 N Lecanto Hwy Suite 100, Lecanto, FL 34461, USA",(352) 270-8197,
ChIJKRZcRapr6IgR8qxjWlNOKeU,Chopping Block,https://www.facebook.com/profile.php?id=100091806191694,"1209 S Lecanto Hwy, Lecanto, FL 34461, USA",(352) 249-7680,
ChIJJ3B4pBcR6IgR66CfpZhy_bE,Dames Cave Parking,,"10701 S Lecanto Hwy, Lecanto, FL 34461, USA",,
ChIJfej7cgBr6IgRMKPdASXJiBY,Panda Express,https://www.pandaexpress.com/locations/fl/lecanto/3799,"1850 N Lecanto Hwy, Lecanto, FL 34461, USA",(352) 663-8899,
ChIJb4O1kZFz6IgRlyTC84yuYZU,Inverness Coffee House and Hemptation Station,https://www.facebook.com/p/Inverness-Coffee-House-100085562657770/?_rdr,"3806 E Gulf to Lake Hwy, Inverness, FL 34453, USA",(352) 423-1690,
ChIJZ0BqGB9z6IgR7NIcz9kplbY,InVibe Nutrition Herbalife Cafe,https://www.facebook.com/Invernessnutrition/,"216 Tompkins St, Inverness, FL 34450, USA",(352) 419-4820,
ChIJiSXvvylz6IgRqgIcS0R6qcA,Panera Bread,https://www.panerabread.com/en-us/cafe/locations/fl/inverness/1082-w-main-street?utm_medium=local&utm_source=google&utm_campaign=dpm-dist&utm_term=601788&utm_content=main,"1082 W Main St, Inverness, FL 34450, USA",(352) 341-3092,
ChIJjTNgeY1z6IgRo-mkNVmF39Q,Stone Fueled Nutrition,https://www.stonefueled.com/,"2016 Hwy 44 W, Inverness, FL 34453, USA",(352) 419-4133,
ChIJnQ8meIVr6IgR1PfO1vVKyiI,Cody's Doghouse,,"1300 Andrew St, Inverness, FL 34453, USA",(352) 765-2265,
ChIJO4m5bDRz6IgRSpqkIkPmPCA,Fortuner Chinese Restaurant,,"211 E Highland Blvd, Inverness, FL 34452, USA",(352) 726-8885,
ChIJofUxJfB06IgRqu_JWtTpRuE,ZenWoods Golf Club + Tap In Tavern,https://zenwoodsgolfclub.com/,"95 S Golf Harbor Path, Inverness, FL 34450, USA",(352) 726-3113,
ChIJQWA-vkxB6IgRe62vXyt49Tg,Ellianos Coffee,https://ellianos.com/,"1204 NE 5th St, Crystal River, FL 34429, USA",(352) 228-4397,
ChIJuUMzI7xB6IgR0w_wVANA71I,Salty Hook Sandwich Shop,https://saltyhooksandwichshop.com/,"9691 W Fort Island Trail, Crystal River, FL 34429, USA",(352) 228-4586,
ChIJD0ZFXbRB6IgRuYsnWCRGdGs,Abound,https://alwaysabound.square.site/,"550 N Citrus Ave, Crystal River, FL 34428, USA",(352) 651-5166,
ChIJPY_MfP1B6IgRJHeEtxj1gnY,Restaurant,,"843 NW 3rd Ave, Crystal River, FL 34428, USA",(352) 586-8548,
ChIJb1WsOqxB6IgRVpA4kSlcVaU,Pete's Pier Marina,https://petespier.com/,"1 SW 1st Pl, Crystal River, FL 34429, USA",(352) 795-3302,
ChIJ41-dayRr6IgRfy8fFkbguzM,Take 5 Oil Change,https://www.take5.com/locations/oil-change/florida/lecanto/30966/?utm_source=google&utm_medium=organic&utm_campaign=gbp_website,"1638 N Lecanto Hwy, Lecanto, FL 34461, USA",(352) 841-0151,
ChIJYYa0M25r6IgR_5sGH0deRUg,Suncoast Skin Solutions Formerly Suncoast Dermatology,https://www.suncoastskin.com/locations-lecanto-fl/,"525 N Dacie Point, Lecanto, FL 34461, USA",(352) 247-8176,
ChIJUYLtHltr6IgRaVpfgdVhB_o,America Grocery,http://america-grocery.poi.place/,"3030 W Gulf to Lake Hwy, Lecanto, FL 34461, USA",(352) 513-3775,
ChIJV2BQVfNr6IgRKSH7N9CUXe4,Central Citrus Community Center,https://www.citrusbocc.com/departments/community_services/support_services/senior_programs/senior_centers/central_citrus/index.php,"2804 W Marc Knighton Ct # 114, Lecanto, FL 34461, USA",(352) 527-5993,
ChIJJSQT39pr6IgRgqx3nkxG_XA,"Citrus Cardiology Consultants, PLLC",https://citruscardiology.org/,"2797 W Gulf to Lake Hwy, Lecanto, FL 34461, USA",(352) 423-1013,
ChIJYU7-WwBr6IgRL3byhZHJpDI,Starbucks Coffee Company,,"3077 W Norvell Bryant Hwy, Lecanto, FL 34461, USA",(352) 443-6256,
ChIJwQLvnW9r6IgRwDQJr7zae7Y,Florida Cancer Specialists & Research Institute,https://flcancer.com/location/lecanto/,"521 N Lecanto Hwy, Lecanto, FL 34461, USA",(352) 746-0707,
ChIJd6T_r4Vr6IgRN6odiEePJyg,Wawa,https://www.wawa.com/locations/5320?utm_source=gmblisting&utm_medium=organic&utm_campaign=locallisting,"2932 W Norvell Bryant Hwy, Lecanto, FL 34461, USA",(352) 508-6453,
ChIJB9TG1aRr6IgRBzp-QL9XH9g,CR 486 Lecanto Trailhead,https://citrusbocc.com/news_detail_T12_R291.php,"2832 W Norvell Bryant Hwy, Lecanto, FL 34461, USA",,
ChIJk7ImH4Vr6IgRRiut1C2FuU8,McDonald's,https://www.mcdonalds.com/us/en-us/location/FL/LECANTO/1988-N-LECANTO-HWY/36567.html?cid=RF:YXT:GMB::Clicks,"1988 N Lecanto Hwy, Lecanto, FL 34461, USA",(352) 527-1990,
ChIJjW2N5gZr6IgR85OR-OwLqfI,Hair Cuttery Color & Haircuts - Lecanto,https://locations.haircuttery.com/fl/lecanto/1864-north-lecanto-highway?y_source=1_MjAwMjU4MjA1MC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"1864 N Lecanto Hwy, Lecanto, FL 34461, USA",(352) 648-5545,
ChIJN8_E6p8_6IgR5oNwHp-2hw0,The Bin Spot - Homosassa,https://www.thebinspot.com/,"1520 S Suncoast Blvd, Homosassa, FL 34448, USA",(352) 794-3054,
ChIJz31Xsc8_6IgRfga2uR8dBCc,Homosassa Open MRI,https://capitolimagingservices.com/homosassa-open-mri/,"8464 W Aquaduct St, Homosassa, FL 34448, USA",(352) 628-4800,
ChIJYTDYVus_6IgRbGf4QLJ9kdA,River Adventure Tours,http://www.riveradventuretours.com/,"10269 W Halls River Rd, Homosassa, FL 34448, USA",(833) 468-8687,
ChIJocBgqfE-6IgRftI5okdAuL8,River Safaris - Homosassa Airboat Tours and Boat Rental,http://riversafaris.com/,"10823 W Yulee Dr, Homosassa, FL 34448, USA",(352) 628-5222,
ChIJtcw976UX6IgRVhQ0OomrLm4,Wendy's,https://locations.wendys.com/united-states/fl/homosassa/7230-w-miss-maggie-drive?utm_source=Yext&utm_medium=Google_My_Business&utm_campaign=Local_Search,"7230 W Miss Maggie Dr, Homosassa, FL 34448, USA",(352) 417-7947,
ChIJ_QpUZXgV6IgRPIIQj4iCtwM,Mullet & Peanuts,,"5372 S Suncoast Blvd, Homosassa, FL 34446, USA",,
ChIJ8QyfH8w_6IgRtnH86N4PeQY,Pepper Creek Terrace,https://homosassaspringswildlife.com/,"4150 S Suncoast Blvd, Homosassa, FL 34446, USA",(352) 765-3366,
ChIJgWalDcsV6IgRq_mfjv_wlpc,Community Food Bank,https://feed352.org/food-agencies/,"5259 W Cardinal St, Homosassa, FL 34446, USA",(352) 628-3663,
ChIJOe99r9A_6IgR-c50RcBSY0g,Mellow Mangrove Charters,https://mellowmangrovechartersllc.com/,"5300 S Cherokee Way, Homosassa, FL 34448, USA",(352) 257-9487,
ChIJYcxULGa9woARo4LgCndwyj0,Pura Vida Miami,https://www.puravidamiami.com/,"439 N Beverly Dr, Beverly Hills, CA 90210, USA",(305) 535-4142,
ChIJt8QuogRs6IgR4VOPq6kRwxc,Fresh Start Donuts of Beverly Hills,https://www.facebook.com/Freshstartdonuts,"4001 N Lecanto Hwy, Beverly Hills, FL 34465, USA",(352) 527-1996,
ChIJEy4DBMBt6IgRJb4cNIEEoAU,The Vintage Room,https://www.facebook.com/THEVINTAGEROOMFLORIDA/,"3886 N Lecanto Hwy, Beverly Hills, FL 34465, USA",(352) 422-2719,
ChIJY1ao1v9v6IgRGIZxN8QrhP4,Citrus Herbalife Nutrition,https://www.facebook.com/citrusnutrition,"4499 N Lecanto Hwy, Beverly Hills, FL 34465, USA",(352) 513-2208,
ChIJ-VWWhVq5woARWEiCC9oiD1Q,Anny's Cafe,,"265 S Robertson Blvd # 1, Beverly Hills, CA 90211, USA",(310) 854-4499,
ChIJz-22Hfm7woARcCJpuh6N2dk,THE Blvd Restaurant and Lounge,https://www.theblvdrestaurant.com/?utm_source=google&utm_medium=organicsearch&utm_campaign=tor-bev-fab-mid-seo-na&utm_content=na-na&utm_term=na,"9500 Wilshire Blvd, Beverly Hills, CA 90212, USA",(310) 385-3901,
ChIJSYvnvCVs6IgRER7YgnbHZA0,Central Ridge Park,https://www.citrusbocc.com/departments/community_services/parks___recreation/parks___beaches/central_ridge_community_park.php,"952 W Lake Beverly Dr, Beverly Hills, FL 34465, USA",(352) 527-7540,
ChIJX8auh_u7woAReoxFMFR4cCc,Urth Caffe Beverly Hills,https://www.urthcaffe.com/,"267 S Beverly Dr, Beverly Hills, CA 90212, USA",(310) 205-9311,
ChIJHyxdbQe8woARxadFSuW4Ok4,Il Pastaio,https://www.ilpastaiobeverlyhills.com/,"400 N Canon Dr, Beverly Hills, CA 90210, USA",(310) 205-5444,
